,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
55.27638190954774,4.2689889811322575e-16,2.95672564553218e-20,2.0252111085432194e-27,2.3342564611410244e-27,3.008014496187651e-43,3.6672290791600465e-16,2.0818553736514277e-20,2.4331318040579848e-32,1.4361603794248737e-18,2.4826741469923367e-25,4.568101179429612e-19,1.7615519281512428e-22,0.0327489589242854,9.048081907439413e-21,2.8249920885359448e-27,5.671956448791529e-19,2.806350887380944e-11,7.218974044812574e-23,4.509972509347937e-26,1.0767817062475188e-35,1.9949039546358754e-24,1.760461396981445e-16,6.606330195377917e-20,4.1641093171166104e-39,7.453212078631899e-44,5.541160684812182e-18,1.7581606825839878e-17,1.1186204074685228e-29,5.130216737256332e-15,1.3689248292931691e-12
55.527638190954775,1.245662149944452e-15,1.0157126307194708e-19,1.1894866009731695e-26,1.4092990002304998e-26,5.605806827965337e-42,9.20703052165687e-16,5.669259561831147e-20,1.193396908805861e-31,3.145145792280208e-18,1.3788212132273474e-24,1.6754360039814414e-18,6.113495150954482e-22,0.03290079489861784,2.883073011420845e-20,1.6277093300428737e-26,1.7090126396683983e-18,6.616719863621416e-11,2.9718106228039964e-22,2.661188382266813e-25,7.009491499146457e-35,8.777609761507674e-24,4.832298421409936e-16,1.849780097446291e-19,6.229814100519689e-38,8.2026669682927e-43,1.761636128957931e-17,5.2301331572939213e-17,6.633932268830807e-29,1.0270986311615556e-14,2.8133765343495844e-12
55.778894472361806,3.5875162418783325e-15,3.462404706455288e-19,6.876167796239448e-26,8.37385593947821e-26,1.0203180822182526e-40,2.3000524206643435e-15,1.5418179727400116e-19,5.813698489714374e-31,6.884039289040728e-18,7.50542043713338e-24,6.092965000490869e-18,2.115133075316433e-21,0.033062319277264364,9.07202369821706e-20,9.240325225902718e-26,5.11991004137508e-18,1.5418708207529695e-10,1.2161347363704321e-21,1.5511598521147395e-24,4.510518971673982e-34,3.827403349912501e-23,1.320608540955179e-15,5.141754206318501e-19,9.04462763686133e-37,8.922354457638117e-42,5.536213485264067e-17,1.5390668071732283e-16,3.858122967931159e-28,2.054963289900145e-14,5.751927995747794e-12
56.030150753768844,1.0199012977102375e-14,1.1705654786116365e-18,3.9125772567501487e-25,4.8944738972801445e-25,1.8102489816506106e-39,5.716675727139604e-15,4.188437976970858e-19,2.812426898101419e-30,1.5060329317396046e-17,4.0027418848262964e-23,2.195661772792005e-17,7.291808458756322e-21,0.03323407757655278,2.8197047051060416e-19,5.167530797749975e-25,1.5244812070162442e-17,3.549722787291014e-10,4.9460033432686734e-21,8.926316684988631e-24,2.872179351839887e-33,1.652606464209821e-22,3.591222562052256e-15,1.4190440341918885e-18,1.2738537983667165e-35,9.589436207809562e-41,1.7198014467672535e-16,4.480085533449307e-16,2.2002133630514865e-27,4.1088743028559085e-14,1.1696034794371814e-11
56.28140703517588,2.86238335703391e-14,3.922530802084441e-18,2.19136836431231e-24,2.8127032162032995e-24,3.1248111180135214e-38,1.4134429187283863e-14,1.1366649584794208e-18,1.3507519516509742e-29,3.2932140869147504e-17,2.0906624795558494e-22,7.835203305628218e-17,2.5036600701836298e-20,0.03341663888302939,8.659128654506833e-19,2.8464071900213024e-24,4.50987166614251e-17,8.070935944380902e-10,1.9984983773520495e-20,5.0681797155905374e-23,1.811347989594162e-32,7.060682589803462e-22,9.711965330911901e-15,3.889094321995347e-18,1.7397383735162493e-34,1.0180156814572754e-39,5.280695874097061e-16,1.289968805213079e-15,1.2303236198054427e-26,8.210926640074875e-14,2.364849121222406e-11
56.53266331658291,7.930837988591475e-14,1.3020040067009708e-17,1.20804475582728e-23,1.5883547928823566e-23,5.238352831865179e-37,3.475952793875811e-14,3.0817044001525626e-18,6.439203685011535e-29,7.197613471163683e-17,1.0689938105544298e-21,2.76682614558194e-16,8.557526445403419e-20,0.033610595913248636,2.6281300466843083e-18,1.544046301430348e-23,1.3250419341628042e-16,1.8116881239856483e-09,8.019648669949399e-20,2.837264549754492e-22,1.1320290382144995e-31,2.98280031945833e-21,2.6104423027669734e-14,1.058658675222273e-17,2.3029292950616794e-33,1.0670971921197683e-38,1.6025839108403287e-15,3.67369012201296e-15,6.745824739104491e-26,1.6400356012036364e-13,4.7534222430235523e-11
56.78391959798995,2.16934777360869e-13,4.277989722796349e-17,6.554148660006777e-23,8.809167317829934e-23,8.51315177654159e-36,8.50067955471312e-14,8.346645127481778e-18,3.0460727264926797e-28,1.5722180596799215e-16,5.3486818355483596e-21,9.661556976806271e-16,2.9103189862541197e-19,0.03381656488586329,7.885969274229047e-18,8.247116621744042e-23,3.865095018529146e-16,4.013518691843043e-09,3.1944068263087974e-19,1.564935227278365e-21,7.013688859850983e-31,1.2451035460075632e-20,6.969607141193775e-14,2.8629651873078184e-17,2.9531413520336764e-32,1.1039855759678122e-37,4.806484927237826e-15,1.0346873750366277e-14,3.626753646005291e-25,3.274669237900033e-13,9.496108356271682e-11
57.03517587939699,5.857820333650035e-13,1.3904060697214206e-16,3.4989352150416295e-22,4.795502760880057e-22,1.3390410656988454e-34,2.0669630364392018e-13,2.2581241366612097e-17,1.4294959917168904e-27,3.4320252208338557e-16,2.6176389334107653e-20,3.333670815357572e-15,9.843168021170455e-19,0.03403518516774939,2.340057425924784e-17,4.336590092443925e-22,1.118916961266078e-15,8.772160844659351e-09,1.2622405003396085e-18,8.497679689460322e-21,4.3087932293288864e-30,5.132286681254598e-20,1.8472959189840578e-13,7.69370190692024e-17,3.6664890716614294e-31,1.1267716100610618e-36,1.424501969020466e-14,2.88163476921168e-14,1.9119782782554923e-24,6.53755421928859e-13,1.8850362235912106e-10
57.28643216080402,1.5613436526815263e-12,4.466852545087497e-16,1.837521002492804e-21,2.5608513132484045e-21,2.0353412035140616e-33,4.995953995877344e-13,6.101265719146826e-17,6.653313581245233e-27,7.485926458581754e-16,1.2524847577670434e-19,1.1357345109368854e-14,3.309092548523469e-18,0.03426711864898122,6.868707984606217e-17,2.2445004121740556e-21,3.213543959382626e-15,1.8909885234691622e-08,4.944204731441387e-18,4.538898671069571e-20,2.624844541731524e-29,2.087751191776068e-19,4.857903502094013e-13,2.0550675108147875e-16,4.404721769183178e-30,1.1339817045691949e-35,4.17128419308956e-14,7.934492780282833e-14,9.88439586830591e-24,1.3052486783975989e-12,3.7173027984986333e-10
57.537688442211056,4.107302667630139e-12,1.4174166814053903e-15,9.489986583795442e-21,1.3406515183152956e-20,2.9854017313471155e-32,1.200081760260272e-12,1.645962077617621e-16,3.0702893733193483e-26,1.6312833387237378e-15,5.856551616637162e-19,3.81742690826781e-14,1.1051853096527641e-17,0.0345130487951017,1.9947747394087357e-16,1.1432179691116766e-20,9.152921200945986e-15,4.0191819232224755e-08,1.9181943719158872e-17,2.3826885243647393e-19,1.5854505456588197e-28,8.376561816740166e-19,1.2667785863656143e-12,5.457603590531586e-16,5.11698894300736e-29,1.1247087178406058e-34,1.2066504839401922e-13,2.1595598344619835e-13,5.011216000111684e-23,2.606796999807243e-12,7.280669164019308e-10
57.78894472361809,1.0661858593255995e-11,4.439211232415433e-15,4.817989299313832e-20,6.876243586648613e-20,4.220103571440815e-31,2.8641976634501467e-12,4.4321103906774727e-16,1.4043595326042429e-25,3.5507646493230474e-15,2.6750114436811563e-18,1.2649123765201896e-13,3.665052731968285e-17,0.03477367931711746,5.732574647145993e-16,5.729000522029914e-20,2.5844175808574495e-14,8.420185127286485e-08,7.364255054853003e-17,1.2281601891503279e-18,9.493364178826801e-28,3.3132009387010492e-18,3.273806197032025e-12,1.441360799911906e-15,5.7445166124620275e-28,1.0987177098445042e-33,3.447649021260092e-13,5.80873255518762e-13,2.491644082140852e-22,5.209117153577189e-12,1.415965204493253e-09
58.040201005025125,2.730439152989487e-11,1.371214795972327e-14,2.403443105632183e-19,3.453072821980644e-19,5.7422077219273526e-30,6.790180454979973e-12,1.190771962110252e-15,6.365103755903852e-25,7.71849255423703e-15,1.1929779524775278e-17,4.1285567313330857e-13,1.206160275743436e-16,0.035049732390926666,1.6303433052864034e-15,2.823956440067712e-19,7.231505488641581e-14,1.7382500148356903e-07,2.7949193429611404e-16,6.210174551573851e-18,5.633608020995445e-27,1.2912761240405099e-17,8.380557948782471e-12,3.78649388796834e-15,6.227905321708986e-27,1.0565131095455529e-32,9.727705267243899e-13,1.5436948686942298e-12,1.215068816471834e-21,1.0417465055749513e-11,2.73386299726168e-09
